#{"t_start": 1763494870.0739942, "env_id": "HealthcareEnv-v0"}
r,l,t
8660.0,90,301.433977
9860.0,90,302.043622
10250.0,90,302.58507
12000.0,90,303.161335
11210.0,90,303.703848
10770.0,90,304.282418
9750.0,90,304.826829
8690.0,90,305.361951
9090.0,90,305.874643
9630.0,90,306.42265
8630.0,90,306.974746
9760.0,90,307.484695
9120.0,90,308.124038
9240.0,90,308.636239
9340.0,90,309.176145
8960.0,90,310.150884
9310.0,90,310.706727
10880.0,90,311.217714
11480.0,90,311.759483
10040.0,90,312.282179
10760.0,90,312.832273
9630.0,90,313.469837
9680.0,90,314.019602
9010.0,90,314.56206
9240.0,90,315.155753
10280.0,90,315.687552
10360.0,90,316.262833
8760.0,90,316.78485
8150.0,90,317.322498
11230.0,90,317.850142
10340.0,90,318.39582
8370.0,90,318.995913
8600.0,90,319.591488
8520.0,90,320.143133
10370.0,90,320.670557
9100.0,90,321.204624
9720.0,90,321.711715
9110.0,90,322.293248
8570.0,90,322.774318
9540.0,90,323.292576
9430.0,90,323.846057
11000.0,90,324.411026
11080.0,90,325.090788
8370.0,90,325.634622
10840.0,90,326.163553
9700.0,90,326.667434
10470.0,90,327.221354
8920.0,90,327.711631
8610.0,90,328.274923
10470.0,90,328.822106
10070.0,90,329.33344
8600.0,90,329.897026
8140.0,90,330.490237
10280.0,90,331.054588
10990.0,90,331.593415
10180.0,90,332.142273
7180.0,90,332.660707
8760.0,90,333.2912
7840.0,90,333.808808
9030.0,90,334.351288
8300.0,90,334.900708
9290.0,90,335.424008
8660.0,90,336.035279
11020.0,90,336.607888
9940.0,90,337.149135
8170.0,90,337.716761
8660.0,90,338.268194
8970.0,90,338.746446
10700.0,90,339.310868
9310.0,90,339.849034
8270.0,90,340.379405
8320.0,90,341.295181
8210.0,90,341.942599
5930.0,90,342.516086
11730.0,90,343.059043
9460.0,90,343.615503
8250.0,90,344.199761
10140.0,90,344.703319
10350.0,90,345.262596
8770.0,90,345.758647
10170.0,90,346.240047
8800.0,90,346.778302
11830.0,90,347.377047
10870.0,90,347.974486
10290.0,90,348.532959
9220.0,90,349.074458
10080.0,90,349.604912
9610.0,90,350.18874
9460.0,90,350.703623
10390.0,90,351.272483
8250.0,90,351.795568
9340.0,90,352.328368
8340.0,90,352.946435
10680.0,90,353.58762
10860.0,90,354.124292
10000.0,90,354.667945
9760.0,90,355.204436
9140.0,90,355.674287
9360.0,90,356.191295
9280.0,90,356.667149
9160.0,90,357.154402
9650.0,90,357.676425
10690.0,90,358.182086
8490.0,90,358.7888
9700.0,90,359.365478
9270.0,90,359.908043
10890.0,90,360.498765
8830.0,90,360.990822
8170.0,90,361.508392
10130.0,90,361.989204
9130.0,90,362.566885
11530.0,90,363.095363
10390.0,90,363.659099
11310.0,90,364.263456
10340.0,90,364.851855
10090.0,90,365.419823
8210.0,90,365.980826
9570.0,90,366.44616
9690.0,90,366.972428
9950.0,90,367.455752
9660.0,90,367.98011
9390.0,90,368.553144
10300.0,90,369.137648
9810.0,90,369.705415
9230.0,90,370.302854
10180.0,90,370.867243
10230.0,90,371.802286
11120.0,90,372.35565
10600.0,90,372.910011
10080.0,90,373.457856
11060.0,90,374.110097
8800.0,90,374.767653
10600.0,90,375.803936
10100.0,90,376.506237
9420.0,90,377.09444
9900.0,90,377.698826
8750.0,90,378.265907
9490.0,90,378.850356
7560.0,90,379.413676
10660.0,90,379.988393
8890.0,90,380.574455
9960.0,90,381.145799
9650.0,90,381.714062
10250.0,90,382.317986
8810.0,90,382.862321
8640.0,90,383.420964
9840.0,90,384.038532
9730.0,90,384.602765
9980.0,90,385.195039
11080.0,90,385.791684
10350.0,90,386.320501
8550.0,90,386.884353
8820.0,90,387.445557
9630.0,90,387.998583
9610.0,90,388.563911
9330.0,90,389.110236
9440.0,90,389.67433
9140.0,90,390.31403
10240.0,90,390.846075
9530.0,90,391.341675
10660.0,90,391.912268
8970.0,90,392.458347
10420.0,90,393.01686
8740.0,90,393.521112
8630.0,90,394.065921
9030.0,90,394.633281
10330.0,90,396.102283
7540.0,90,396.889455
8490.0,90,397.236552
9130.0,90,397.495588
9140.0,90,397.74191
8340.0,90,398.013613
8300.0,90,398.286614
10820.0,90,398.549448
10080.0,90,398.760297
9060.0,90,398.998394
9090.0,90,399.202385
8190.0,90,399.389235
8250.0,90,399.553272
10770.0,90,399.721618
10580.0,90,399.924849
9190.0,90,400.115979
9000.0,90,400.624793
9700.0,90,400.790271
10140.0,90,400.995816
9120.0,90,401.192431
9990.0,90,401.388481
7950.0,90,401.598428
9400.0,90,401.766145
10370.0,90,401.899122
9040.0,90,402.068161
10500.0,90,402.319938
7320.0,90,402.495434
7960.0,90,402.735433
9200.0,90,402.910565
7100.0,90,403.141452
9450.0,90,403.351356
8780.0,90,403.554153
10020.0,90,403.781833
9500.0,90,403.968561
9980.0,90,404.151027
10380.0,90,404.293431
10280.0,90,404.496349
9900.0,90,404.706428
8540.0,90,404.915393
10270.0,90,405.111566
10260.0,90,405.25919
9710.0,90,405.486012
9410.0,90,405.786272
10550.0,90,405.970257
8260.0,90,406.189946
10110.0,90,406.410663
9940.0,90,406.639355
8450.0,90,406.862306
8890.0,90,407.031412
9720.0,90,407.253324
8770.0,90,407.482599
9280.0,90,407.684201
9910.0,90,407.894593
9460.0,90,408.060978
9280.0,90,408.234048
8620.0,90,408.431229
10060.0,90,408.6127
10020.0,90,408.780359
7820.0,90,409.001515
9990.0,90,409.176522
8890.0,90,409.400378
8290.0,90,409.601131
10360.0,90,409.78326
9600.0,90,409.991119
8550.0,90,410.185045
8400.0,90,410.340698
8990.0,90,410.533195
9250.0,90,410.715104
8570.0,90,410.865681
9470.0,90,411.036783
8190.0,90,411.193604
10060.0,90,411.668817
8880.0,90,411.81691
9550.0,90,411.977461
7630.0,90,412.14377
9410.0,90,412.298716
8590.0,90,412.485015
9030.0,90,412.68437
10550.0,90,412.924543
9410.0,90,413.111014
11040.0,90,413.31059
9000.0,90,413.474509
8410.0,90,413.676065
9850.0,90,413.853023
10380.0,90,414.044781
9960.0,90,414.239402
9080.0,90,414.423898
10250.0,90,414.62027
8240.0,90,414.810717
8490.0,90,414.965049
9100.0,90,415.142381
9500.0,90,415.341118
8270.0,90,415.540093
8580.0,90,415.690009
8830.0,90,415.862344
9110.0,90,416.034518
7930.0,90,416.216079
9160.0,90,416.387998
9660.0,90,416.580451
8910.0,90,416.749579
8130.0,90,416.927819
10120.0,90,417.100761
9110.0,90,417.257161
9340.0,90,417.405711
9330.0,90,417.58477
10530.0,90,417.748171
7490.0,90,417.947737
10370.0,90,418.168609
5510.0,90,418.349754
7970.0,90,418.535507
8840.0,90,418.74424
8060.0,90,418.901616
5030.0,90,419.098825
5890.0,90,419.271777
8990.0,90,419.406337
8670.0,90,419.538557
9140.0,90,419.692967
8350.0,90,419.891804
8430.0,90,420.076612
10260.0,90,420.283025
11690.0,90,420.46826
10320.0,90,420.635972
8600.0,90,420.761918
8210.0,90,420.922637
10020.0,90,421.09284
7560.0,90,421.299098
10040.0,90,421.472688
9390.0,90,421.874808
10260.0,90,422.066269
10980.0,90,422.24849
8310.0,90,422.398861
10940.0,90,422.592729
10090.0,90,422.760804
9030.0,90,422.940823
9560.0,90,423.124236
10710.0,90,423.349353
8560.0,90,423.536437
7950.0,90,423.700404
10380.0,90,423.903948
8680.0,90,424.080302
10560.0,90,424.271796
9920.0,90,424.404124
11160.0,90,424.600938
9670.0,90,424.806852
9700.0,90,425.002201
8690.0,90,425.135679
8180.0,90,425.311072
11310.0,90,425.456953
9930.0,90,425.620535
9200.0,90,425.818272
9400.0,90,425.965754
9750.0,90,426.122571
9970.0,90,426.300652
9650.0,90,426.473868
9790.0,90,426.631307
7870.0,90,426.828265
8970.0,90,426.96907
9460.0,90,427.083272
7960.0,90,427.295601
10430.0,90,427.509376
9120.0,90,427.691948
9720.0,90,427.854127
8910.0,90,428.054888
9860.0,90,428.20881
8760.0,90,428.367996
9500.0,90,428.657843
10120.0,90,428.882927
9380.0,90,429.07837
9180.0,90,429.251187
9070.0,90,429.431901
8820.0,90,429.626975
10770.0,90,429.801526
11430.0,90,430.007874
9950.0,90,430.201113
10840.0,90,430.375123
9050.0,90,430.548404
9920.0,90,430.713109
10130.0,90,430.869327
8970.0,90,431.022687
9080.0,90,431.182141
9180.0,90,431.38091
