#{"t_start": 1763547631.0164511, "env_id": "HealthcareEnv-v0"}
r,l,t
6445.0,90,155.269993
6965.0,90,155.550523
6540.0,74,155.746798
7830.0,90,156.012789
7350.0,90,156.255336
9040.0,90,156.514488
7680.0,90,156.76646
8105.0,90,157.037377
7810.0,90,157.275491
6855.0,90,157.516206
6370.0,90,157.791813
5325.0,65,158.003882
5915.0,66,158.185585
4380.0,78,158.412393
7035.0,68,158.599868
4020.0,64,158.805941
7090.0,81,159.051979
8555.0,90,159.283822
7105.0,90,159.531428
7085.0,90,159.802572
4310.0,59,159.970457
7045.0,90,160.250513
7980.0,90,160.485936
4790.0,80,160.734794
7435.0,88,160.970646
3535.0,65,161.499457
9145.0,81,161.714829
5265.0,61,161.913407
7065.0,90,162.161722
4690.0,90,162.407654
8370.0,87,162.671874
6775.0,79,162.931821
8050.0,90,163.193741
3245.0,55,163.365588
1650.0,60,163.54605
8295.0,90,163.843288
8990.0,90,164.111214
4600.0,60,164.272696
6115.0,69,164.465414
9350.0,90,164.732346
8470.0,90,165.153209
8525.0,90,165.433555
6170.0,70,165.675224
5600.0,90,165.933355
6440.0,90,166.237564
9100.0,90,166.49826
6290.0,90,166.743454
3740.0,64,166.919834
8085.0,90,167.163857
8965.0,90,167.451735
9245.0,90,167.715736
8010.0,87,167.973665
6600.0,75,168.158394
8105.0,90,168.420125
7515.0,90,168.700356
3920.0,90,168.971973
-3150.0,68,169.1777
70.0,90,169.430449
9410.0,90,169.707152
7405.0,90,169.983691
7130.0,85,170.240543
7530.0,90,170.484042
7735.0,73,170.767888
7965.0,90,171.034683
8415.0,88,171.290209
8345.0,90,171.560519
5940.0,72,171.78822
7005.0,65,172.036462
8300.0,76,172.261961
8830.0,90,172.507804
6010.0,90,172.738833
6415.0,90,173.054383
7145.0,88,173.358769
4710.0,72,173.582373
8240.0,88,173.831525
9385.0,90,174.087357
7065.0,90,174.381769
6480.0,90,174.639838
6780.0,73,174.832941
7760.0,76,175.05654
6530.0,74,175.245361
7020.0,90,175.553171
8510.0,90,175.864465
-1155.0,90,176.122587
-6505.0,71,176.311098
3325.0,58,176.484118
